train_id,station_order,station_code,station_name,delay_arrival
15909,61,AMRO,AMROHA ,94
15909,62,HPU,HAPUR ,103
15909,63,PKW,PILKHUA ,105
15909,64,GZB,GHAZIABAD ,112
15909,65,DLI,DELHI ,129
15909,66,DKZ,DELHI KISHANGNJ ,135
15909,67,SSB,SHAKURBASTI ,144
15909,68,NNO,NANGLOI ,150
15909,69,BGZ,BAHADURGARH ,154
15909,70,ROK,ROHTAK JN ,154
15909,71,JIND,JIND JN ,159
15909,72,NRW,NARWANA JN ,164
15909,73,TUN,TOHANA ,164
15909,74,JHL,JAKHAL JN ,162
15909,75,BRZ,BARETA ,163
15909,76,BLZ,BUDHLADA ,164
15909,77,MSZ,MANSA ,165
15909,78,MAUR,MAUR ,168
15909,79,BTI,BHATINDA JN ,124
15909,80,MBY,MANDI DABWALI ,142
15909,81,SGRA,SANGARIA ,151
15909,82,HMH,HANUMANGARH JN ,139
15909,83,PGK,PILI BANGAN ,142
15909,84,SOG,SURATGARH JN ,139
15909,85,MHJ,MAHAJAN ,149
15909,86,LKS,LUNKARANSAR ,153
15909,87,LGH,LALGARH JN ,107
22501,1,SMVB,SMVT BENGALURU ,11
22501,2,KJM,KRISHNARAJAPURM ,27
22501,3,BWT,BANGARAPET ,35
22501,4,JTJ,JOLARPETTAI ,23
22501,5,KPD,KATPADI JN ,19
22501,6,PER,PERAMBUR ,23
22501,7,NLR,NELLORE ,44
22501,8,OGL,ONGOLE ,48
22501,9,BZA,VIJAYAWADA JN ,51
22501,10,RJY,RAJAMUNDRY ,87
22501,11,VSKP,VISHAKAPATNAM ,103
22501,12,VZM,VIZIANAGRAM JN ,113
22501,13,BAM,BRAHMAPUR ,106
22501,14,KUR,KHURDA ROAD JN ,123
22501,15,BBS,BHUBANESWAR ,129
22501,16,CTC,CUTTACK ,122
22501,17,BLS,BALASORE ,144
22501,18,KGP,KHARAGPUR JN ,158
22501,19,DKAE,DANKUNI ,169
22501,20,BHP,BOLPUR S NIKTN ,210
22501,21,RPH,RAMPUR HAT ,236
22501,22,MLDT,MALDA TOWN ,231
22501,23,KNE,KISHANGANJ ,266
22501,24,NJP,NEW JALPAIGURI ,266
22501,25,JPE,JALPAIGURI ROAD ,252
22501,26,NCB,NEW COOCH BEHAR ,272
22501,27,NOQ,NEW ALIPURDAUR ,270
22501,28,NBQ,NEW BONGAIGAON ,251
22501,29,GLPT,GOALPARA TOWN ,256
22501,30,GHY,GUWAHATI ,254
22501,31,LMG,LUMDING JN ,281
22501,32,DPU,DIPHU ,290
22501,33,DMV,DIMAPUR ,298
22501,34,FKG,FURKATING JN ,283
22501,35,MXN,MARIANI JN ,250
22501,36,SLGR,SIMALUGURI JN ,259
22501,37,SRTN,SIBSAGAR TOWN ,249
22501,38,MRHT,MORANHAT ,248
22501,39,DBRG,DIBRUGARH ,261
22501,40,NTSK,NEW TINSUKIA JN ,250
20504,1,NDLS,NEW DELHI ,1
20504,2,MB,MORADABAD ,11
20504,3,BE,BAREILLY ,30
20504,4,LKO,LUCKNOW NR ,35
20504,5,BSB,VARANASI JN ,34
20504,6,BUI,BALLIA ,47
20504,7,CPR,CHHAPRA ,53
20504,8,HJP,HAJIPUR JN ,50
20504,9,MFP,MUZAFFARPUR JN ,57
20504,10,SPJ,SAMASTIPUR JN ,52
20504,11,KIR,KATIHAR JN ,48
20504,12,KNE,KISHANGANJ ,68
20504,13,NJP,NEW JALPAIGURI ,57
20504,14,NCB,NEW COOCH BEHAR ,47
20504,15,NOQ,NEW ALIPURDAUR ,44
20504,16,KOJ,KOKRAJHAR ,57
20504,17,NBQ,NEW BONGAIGAON ,45
20504,18,GHY,GUWAHATI ,85
20504,19,LMG,LUMDING JN ,83
20504,20,DMV,DIMAPUR ,109
20504,21,MXN,MARIANI JN ,69
20504,22,SLGR,SIMALUGURI JN ,72
20504,23,MRHT,MORANHAT ,70
20504,24,DBRG,DIBRUGARH ,59
12516,1,SCL,SILCHAR ,2
12516,2,BPB,BADARPUR JN ,20
12516,3,NHLG,NEW HAFLONG ,20
12516,4,MBG,MAIBANG ,45
12516,5,LMG,LUMDING JN ,25
12516,6,HJI,HOJAI ,29
12516,7,GHY,GUWAHATI ,55
12516,8,KYQ,KAMAKHYA ,62
12516,9,RNY,RANGIYA JN ,86
12516,10,BPRD,BARPETA ROAD ,100
12516,11,BNGN,BONGAIGAON ,64
12516,12,NBQ,NEW BONGAIGAON ,69
12516,13,KOJ,KOKRAJHAR ,75
12516,14,NOQ,NEW ALIPURDAUR ,94
12516,15,NCB,NEW COOCH BEHAR ,101
12516,16,DQG,DHUPGURI ,102
12516,17,NJP,NEW JALPAIGURI ,74
12516,18,KNE,KISHANGANJ ,98
12516,19,MLDT,MALDA TOWN ,75
12516,20,NFK,NEW FARAKKA JN ,83
12516,21,RPH,RAMPUR HAT ,91
12516,22,BHP,BOLPUR S NIKTN ,114
12516,23,DKAE,DANKUNI ,146
12516,24,KGP,KHARAGPUR JN ,149
12516,25,BLS,BALASORE ,158
12516,26,BHC,BHADRAKH ,181
12516,27,JJKR,JAJPUR K ROAD ,190
12516,28,CTC,CUTTACK ,207
12516,29,BBS,BHUBANESWAR ,216
12516,30,KUR,KHURDA ROAD JN ,224
12516,31,BALU,BALUGAN ,258
12516,32,BAM,BRAHMAPUR ,263
12516,33,PSA,PALASA ,245
12516,34,CHE,SRIKAKULAM ROAD ,255
12516,35,VZM,VIZIANAGRAM JN ,255
12516,36,VSKP,VISHAKAPATNAM ,261
12516,37,RJY,RAJAMUNDRY ,295
12516,38,BZA,VIJAYAWADA JN ,308
12516,39,PER,PERAMBUR ,328
12516,40,AJJ,ARAKKONAM ,335
12516,41,KPD,KATPADI JN ,334
12516,42,JTJ,JOLARPETTAI ,336
12516,43,SA,SALEM JN ,352
12516,44,ED,ERODE JN ,356
12516,45,TUP,TIRUPPUR ,363
12516,46,CBE,COIMBATORE JN ,327
15647,1,LTT,LOKMANYATILAK T ,22
15647,2,KYN,KALYAN JN ,37
15647,3,NK,NASIK ROAD ,30
15647,4,MMR,MANMAD JN ,37
15647,5,BSL,BHUSAVAL JN ,48
15647,6,BAU,BURHANPUR ,52
15647,7,KNW,KHANDWA ,45
15647,8,HD,HARDA ,52
15647,9,ET,ITARSI JN ,51
15647,10,PPI,PIPARIYA ,59
15647,11,JBP,JABALPUR ,63
15647,12,KTE,KATNI ,99
15647,13,MYR,MAIHAR ,41
15647,14,STA,SATNA ,112
15647,15,PCOI,PRAYAGRAJ CHHEOKI ,130
15647,16,MZP,MIRZAPUR ,140
15647,17,DDU,PT DEEN DAYAL UPADHYAY JN ,122
15647,18,DLN,DILDARNAGAR JN ,123
15647,19,BXR,BUXAR ,121
15647,20,DURE,DUMRAON ,126
15647,21,ARA,ARA ,121
15647,22,DNR,DANAPUR ,124
15647,23,PNBE,PATNA JN ,101
15647,24,PNC,PATNA SAHEB ,115
15647,25,FUT,FATUHA JN ,126
15647,26,KOO,KHUSROPUR ,129
15647,27,BKP,BAKHTIYARPUR JN ,135
15647,28,BARH,BARH ,145
15647,29,MKA,MOKAMEH JN ,145
15647,30,HTZ,HATHIDAH JN ,151
15647,31,BRYA,BARHIYA ,155
15647,32,LKR,LUCKEESARAI JN ,141
15647,33,KIUL,KIUL JN ,101
15647,34,AHA,ABHAIPUR ,112
15647,35,JMP,JAMALPUR JN ,96
15647,36,BUP,BARIARPUR ,101
15647,37,SGG,SULTANGANJ ,100
15647,38,BGP,BHAGALPUR ,90
15647,39,CLG,KAHALGAON ,96
15647,40,SBG,SAHIBGANJ JN ,91
15647,41,BHW,BARHARWA JN ,84
15647,42,NFK,NEW FARAKKA JN ,88
15647,43,MLDT,MALDA TOWN ,84
15647,44,KNE,KISHANGANJ ,119
15647,45,NJP,NEW JALPAIGURI ,109
15647,46,DQG,DHUPGURI ,111
15647,47,NCB,NEW COOCH BEHAR ,112
15647,48,NOQ,NEW ALIPURDAUR ,112
15647,49,NBQ,NEW BONGAIGAON ,112
15647,50,BPRD,BARPETA ROAD ,121
15647,51,RNY,RANGIYA JN ,132
15647,52,KYQ,KAMAKHYA ,126
15647,53,GHY,GUWAHATI ,114
15629,1,TBM,TAMBARAM ,11
15629,2,MS,CHENNAI EGMORE ,15
15629,3,NLR,NELLORE ,20
15629,4,OGL,ONGOLE ,33
15629,5,BZA,VIJAYAWADA JN ,51
15629,6,EE,ELURU ,63
15629,7,RJY,RAJAMUNDRY ,93
15629,8,VSKP,VISHAKAPATNAM ,37
15629,9,BAM,BRAHMAPUR ,25
15629,10,KUR,KHURDA ROAD JN ,34
15629,11,BBS,BHUBANESWAR ,47
15629,12,CTC,CUTTACK ,48
15629,13,BLS,BALASORE ,54
15629,14,HIJ,HIJILLI ,56
15629,15,TATA,TATANAGAR JN ,77
15629,16,PRR,PURULIA JN ,109
15629,17,JOC,JOYCHANDI PAHAR ,110
15629,18,ASN,ASANSOL JN ,112
15629,19,UDL,ANDAL JN ,115
15629,20,DGR,DURGAPUR ,125
15629,21,SURI,SIURI ,172
15629,22,RPH,RAMPUR HAT ,160
15629,23,PKR,PAKUR ,187
15629,24,NFK,NEW FARAKKA JN ,194
15629,25,MLDT,MALDA TOWN ,189
15629,26,BOE,BARSOI JN ,211
15629,27,KNE,KISHANGANJ ,226
15629,28,NJP,NEW JALPAIGURI ,202
15629,29,NMX,NEW MAYNAGURI ,193
15629,30,DQG,DHUPGURI ,198
15629,31,NCB,NEW COOCH BEHAR ,201
15629,32,NOQ,NEW ALIPURDAUR ,201
15629,33,FKM,FAKIRAGRAM JN ,214
15629,34,KOJ,KOKRAJHAR ,218
15629,35,NBQ,NEW BONGAIGAON ,201
15629,36,RNY,RANGIYA JN ,225
15629,37,KYQ,KAMAKHYA ,198
15629,38,GHY,GUWAHATI ,212
15629,39,JID,JAGI ROAD ,213
15629,40,CPK,CHAPARMUKH JN ,212
15629,41,NGAN,NAGAON ,207
15629,42,JKB,JAKHALABANDHA ,201
15629,43,SHTT,SILGHAT TOWN ,184
05640,1,KOAA,KOLKATA ,161
05640,2,NH,NAIHATI JN ,153
05640,3,BDC,BANDEL JN ,165
05640,4,KWAE,KATWA ,159
05640,5,AZ,AZIMGANJ JN ,137
05640,6,JRLE,JANGIPUR ROAD ,126
05640,7,MLDT,MALDA TOWN ,149
05640,8,KDPR,KUMEDPUR ,167
05640,9,BOE,BARSOI JN ,165
05640,10,KNE,KISHANGANJ ,190
05640,11,AUB,ALUABARI ROAD ,194
05640,12,NJP,NEW JALPAIGURI ,176
05640,13,DQG,DHUPGURI ,172
05640,14,NCB,NEW COOCH BEHAR ,194
05640,15,NOQ,NEW ALIPURDAUR ,193
05640,16,GOGH,GOSSAIGAON HAT ,210
05640,17,KOJ,KOKRAJHAR ,226
05640,18,NBQ,NEW BONGAIGAON ,238
05640,19,GLPT,GOALPARA TOWN ,237
05640,20,KYQ,KAMAKHYA ,237
05640,21,GHY,GUWAHATI ,258
05640,22,HJI,HOJAI ,278
05640,23,LKA,LANKA ,281
05640,24,LMG,LUMDING JN ,281
05640,25,MBG,MAIBANG ,249
05640,26,NHLG,NEW HAFLONG ,258
05640,27,NHGJ,NEW HARANGAJAO ,264
05640,28,BPB,BADARPUR JN ,239
05640,29,SCL,SILCHAR ,224
02502,1,AGTL,AGARTALA ,3
02502,2,DMR,DHARMANAGAR ,16
02502,3,NKMG,NEW KARIMGANJ ,18
02502,4,BPB,BADARPUR JN ,29
02502,5,NHLG,NEW HAFLONG ,22
02502,6,MYD,MANDERDISA ,18
02502,7,GHY,GUWAHATI ,36
02502,8,GLPT,GOALPARA TOWN ,88
02502,9,NBQ,NEW BONGAIGAON ,74
02502,10,KOJ,KOKRAJHAR ,85
02502,11,NOQ,NEW ALIPURDAUR ,98
02502,12,NCB,NEW COOCH BEHAR ,127
02502,13,NJP,NEW JALPAIGURI ,98
02502,14,KNE,KISHANGANJ ,118
02502,15,MLDT,MALDA TOWN ,132
02502,16,JRLE,JANGIPUR ROAD ,156
02502,17,AZ,AZIMGANJ JN ,155
02502,18,KWAE,KATWA ,157
02502,19,NDAE,NABADWIP DHAM ,162
02502,20,BDC,BANDEL JN ,166
02502,21,KOAA,KOLKATA ,165
02518,1,GHY,GUWAHATI ,13
02518,2,GLPT,GOALPARA TOWN ,57
02518,3,NBQ,NEW BONGAIGAON ,42
02518,4,KOJ,KOKRAJHAR ,50
02518,5,NOQ,NEW ALIPURDAUR ,65
02518,6,NCB,NEW COOCH BEHAR ,95
02518,7,NJP,NEW JALPAIGURI ,66
02518,8,KNE,KISHANGANJ ,94
02518,9,MLDT,MALDA TOWN ,124
02518,10,JRLE,JANGIPUR ROAD ,146
02518,11,AZ,AZIMGANJ JN ,148
02518,12,KWAE,KATWA ,150
02518,13,NDAE,NABADWIP DHAM ,158
02518,14,BDC,BANDEL JN ,160
02518,15,KOAA,KOLKATA ,156
22449,1,GHY,GUWAHATI ,5
22449,2,GLPT,GOALPARA TOWN ,38
22449,3,NBQ,NEW BONGAIGAON ,18
22449,4,NJP,NEW JALPAIGURI ,36
22449,5,KNE,KISHANGANJ ,50
22449,6,KIR,KATIHAR JN ,21
22449,7,BJU,BARAUNI JN ,34
22449,8,PPTA,PATLIPUTRA ,24
22449,9,DDU,PT DEEN DAYAL UPADHYAY JN ,28
22449,10,PRYJ,PRAYAGRAJ JN ,70
22449,11,CNB,KANPUR CENTRAL ,92
22449,12,NDLS,NEW DELHI ,101
22450,1,NDLS,NEW DELHI ,17
22450,2,CNB,KANPUR CENTRAL ,82
22450,3,PRYJ,PRAYAGRAJ JN ,107
22450,4,DDU,PT DEEN DAYAL UPADHYAY JN ,109
22450,5,PPTA,PATLIPUTRA ,131
22450,6,BJU,BARAUNI JN ,177
22450,7,KIR,KATIHAR JN ,143
22450,8,KNE,KISHANGANJ ,166
22450,9,NJP,NEW JALPAIGURI ,171
22450,10,NBQ,NEW BONGAIGAON ,179
22450,11,GLPT,GOALPARA TOWN ,187
22450,12,GHY,GUWAHATI ,150
05639,1,SCL,SILCHAR ,1
05639,2,BPB,BADARPUR JN ,6
05639,3,NHGJ,NEW HARANGAJAO ,14
05639,4,NHLG,NEW HAFLONG ,18
05639,5,MBG,MAIBANG ,27
05639,6,LMG,LUMDING JN ,13
05639,7,LKA,LANKA ,16
05639,8,HJI,HOJAI ,18
05639,9,GHY,GUWAHATI ,62
05639,10,KYQ,KAMAKHYA ,78
05639,11,GLPT,GOALPARA TOWN ,102
05639,12,NBQ,NEW BONGAIGAON ,83
05639,13,KOJ,KOKRAJHAR ,90
05639,14,GOGH,GOSSAIGAON HAT ,105
05639,15,NOQ,NEW ALIPURDAUR ,109
05639,16,NCB,NEW COOCH BEHAR ,130
05639,17,DQG,DHUPGURI ,121
05639,18,NJP,NEW JALPAIGURI ,112
05639,19,AUB,ALUABARI ROAD ,126
05639,20,KNE,KISHANGANJ ,136
05639,21,BOE,BARSOI JN ,151
05639,22,KDPR,KUMEDPUR ,159
05639,23,MLDT,MALDA TOWN ,150
05639,24,JRLE,JANGIPUR ROAD ,168
05639,25,AZ,AZIMGANJ JN ,164
05639,26,KWAE,KATWA ,158
05639,27,BDC,BANDEL JN ,148
05639,28,NH,NAIHATI JN ,147
05639,29,KOAA,KOLKATA ,134
12423,1,DBRG,DIBRUGARH ,8
12423,2,DBRT,DIBRUGARH TOWN ,3
12423,3,NTSK,NEW TINSUKIA JN ,9
12423,4,MXN,MARIANI JN ,21
12423,5,DMV,DIMAPUR ,26
12423,6,LMG,LUMDING JN ,35
12423,7,CPK,CHAPARMUKH JN ,42
12423,8,GHY,GUWAHATI ,34
12423,9,BNGN,BONGAIGAON ,27
12423,10,NBQ,NEW BONGAIGAON ,44
12423,11,KOJ,KOKRAJHAR ,50
12423,12,NCB,NEW COOCH BEHAR ,67
12423,13,NJP,NEW JALPAIGURI ,48
12423,14,KNE,KISHANGANJ ,57
12423,15,KIR,KATIHAR JN ,50
12423,16,NNA,NAUGACHIA ,53
12423,17,BJU,BARAUNI JN ,60
12423,18,PPTA,PATLIPUTRA ,42
12423,19,DNR,DANAPUR ,45
12423,20,DDU,PT DEEN DAYAL UPADHYAY JN ,40
12423,21,PRYJ,PRAYAGRAJ JN ,62
12423,22,CNB,KANPUR CENTRAL ,76
12423,23,NDLS,NEW DELHI ,88
12510,1,GHY,GUWAHATI ,26
12510,2,KYQ,KAMAKHYA ,30
12510,3,RNY,RANGIYA JN ,49
12510,4,BPRD,BARPETA ROAD ,83
12510,5,BNGN,BONGAIGAON ,74
12510,6,NBQ,NEW BONGAIGAON ,55
12510,7,KOJ,KOKRAJHAR ,63
12510,8,NOQ,NEW ALIPURDAUR ,80
12510,9,NCB,NEW COOCH BEHAR ,90
12510,10,DQG,DHUPGURI ,93
12510,11,JPE,JALPAIGURI ROAD ,87
12510,12,NJP,NEW JALPAIGURI ,67
12510,13,KNE,KISHANGANJ ,96
12510,14,BOE,BARSOI JN ,95
12510,15,MLDT,MALDA TOWN ,71
12510,16,NFK,NEW FARAKKA JN ,81
12510,17,RPH,RAMPUR HAT ,73
12510,18,BHP,BOLPUR S NIKTN ,90
12510,19,DKAE,DANKUNI ,118
12510,20,KGP,KHARAGPUR JN ,127
12510,21,BLS,BALASORE ,136
12510,22,BHC,BHADRAKH ,150
12510,23,JJKR,JAJPUR K ROAD ,157
12510,24,CTC,CUTTACK ,175
12510,25,BBS,BHUBANESWAR ,178
12510,26,KUR,KHURDA ROAD JN ,180
12510,27,BALU,BALUGAN ,200
12510,28,BAM,BRAHMAPUR ,205
12510,29,PSA,PALASA ,191
12510,30,CHE,SRIKAKULAM ROAD ,201
12510,31,VZM,VIZIANAGRAM JN ,204
12510,32,VSKP,VISHAKAPATNAM ,210
12510,33,RJY,RAJAMUNDRY ,248
12510,34,BZA,VIJAYAWADA JN ,255
12510,35,PER,PERAMBUR ,281
12510,36,AJJ,ARAKKONAM ,286
12510,37,KPD,KATPADI JN ,280
12510,38,JTJ,JOLARPETTAI ,286
12510,39,BWT,BANGARAPET ,301
12510,40,KJM,KRISHNARAJAPURM ,296
12510,41,SMVB,SMVT BENGALURU ,282
14619,1,AGTL,AGARTALA ,41
14619,2,ABSA,AMBASA ,57
14619,3,DMR,DHARMANAGAR ,52
14619,4,PTKD,PATHARKANDI ,53
14619,5,NKMG,NEW KARIMGANJ ,51
14619,6,BPB,BADARPUR JN ,56
14619,7,NHLG,NEW HAFLONG ,56
14619,8,LMG,LUMDING JN ,66
14619,9,HJI,HOJAI ,65
14619,10,JID,JAGI ROAD ,70
14619,11,GHY,GUWAHATI ,44
14619,12,NBQ,NEW BONGAIGAON ,56
14619,13,NJP,NEW JALPAIGURI ,82
14619,14,KIR,KATIHAR JN ,69
14619,15,BJU,BARAUNI JN ,92
14619,16,PPTA,PATLIPUTRA ,81
14619,17,DDU,PT DEEN DAYAL UPADHYAY JN ,92
14619,18,PRYJ,PRAYAGRAJ JN ,145
14619,19,CNB,KANPUR CENTRAL ,186
14619,20,NDLS,NEW DELHI ,262
14619,21,SSB,SHAKURBASTI ,295
14619,22,ROK,ROHTAK JN ,305
14619,23,BNW,BHIWANI ,319
14619,24,HSR,HISAR ,325
14619,25,ADR,MANDI ADAMPUR ,328
14619,26,SSA,SIRSA ,311
14619,27,KNL,KALANWALI ,320
14619,28,BTI,BHATINDA JN ,263
14619,29,KKP,KOT KAPURA ,286
14619,30,FDK,FARIDKOT ,289
14619,31,FZR,FIROZPUR CANT ,265
13182,1,SHTT,SILGHAT TOWN ,3
13182,2,JKB,JAKHALABANDHA ,3
13182,3,NGAN,NAGAON ,4
13182,4,CPK,CHAPARMUKH JN ,10
13182,5,JID,JAGI ROAD ,13
13182,6,GHY,GUWAHATI ,17
13182,7,KYQ,KAMAKHYA ,20
13182,8,NBQ,NEW BONGAIGAON ,27
13182,9,FKM,FAKIRAGRAM JN ,39
13182,10,NOQ,NEW ALIPURDAUR ,47
13182,11,NCB,NEW COOCH BEHAR ,71
13182,12,NJP,NEW JALPAIGURI ,37
13182,13,MLDT,MALDA TOWN ,29
13182,14,RPH,RAMPUR HAT ,60
13182,15,BHP,BOLPUR S NIKTN ,72
13182,16,BWN,BARDDHAMAN JN ,68
13182,17,KOAA,KOLKATA ,56
12515,1,CBE,COIMBATORE JN ,7
12515,2,TUP,TIRUPPUR ,20
12515,3,ED,ERODE JN ,25
12515,4,SA,SALEM JN ,33
12515,5,JTJ,JOLARPETTAI ,31
12515,6,KPD,KATPADI JN ,38
12515,7,AJJ,ARAKKONAM ,44
12515,8,PER,PERAMBUR ,48
12515,9,OGL,ONGOLE ,63
12515,10,BZA,VIJAYAWADA JN ,60
12515,11,RJY,RAJAMUNDRY ,83
12515,12,VSKP,VISHAKAPATNAM ,77
12515,13,VZM,VIZIANAGRAM JN ,87
12515,14,CHE,SRIKAKULAM ROAD ,92
12515,15,PSA,PALASA ,81
12515,16,BAM,BRAHMAPUR ,82
12515,17,BALU,BALUGAN ,92
12515,18,KUR,KHURDA ROAD JN ,104
12515,19,BBS,BHUBANESWAR ,105
12515,20,CTC,CUTTACK ,113
12515,21,JJKR,JAJPUR K ROAD ,130
12515,22,BHC,BHADRAKH ,108
12515,23,BLS,BALASORE ,119
12515,24,KGP,KHARAGPUR JN ,128
12515,25,DKAE,DANKUNI ,145
12515,26,BHP,BOLPUR S NIKTN ,165
12515,27,RPH,RAMPUR HAT ,177
12515,28,NFK,NEW FARAKKA JN ,172
12515,29,MLDT,MALDA TOWN ,158
12515,30,KNE,KISHANGANJ ,202
12515,31,NJP,NEW JALPAIGURI ,190
12515,32,DQG,DHUPGURI ,191
12515,33,NCB,NEW COOCH BEHAR ,198
12515,34,NOQ,NEW ALIPURDAUR ,200
12515,35,KOJ,KOKRAJHAR ,217
12515,36,NBQ,NEW BONGAIGAON ,196
12515,37,BPRD,BARPETA ROAD ,217
12515,38,RNY,RANGIYA JN ,247
12515,39,KYQ,KAMAKHYA ,243
12515,40,GHY,GUWAHATI ,276
12515,41,HJI,HOJAI ,317
12515,42,LMG,LUMDING JN ,324
12515,43,MBG,MAIBANG ,338
12515,44,NHLG,NEW HAFLONG ,342
12515,45,BPB,BADARPUR JN ,311
12515,46,SCL,SILCHAR ,291
15630,1,SHTT,SILGHAT TOWN ,66
15630,2,JKB,JAKHALABANDHA ,65
15630,3,NGAN,NAGAON ,67
15630,4,CPK,CHAPARMUKH JN ,79
15630,5,JID,JAGI ROAD ,88
15630,6,GHY,GUWAHATI ,78
15630,7,KYQ,KAMAKHYA ,84
15630,8,RNY,RANGIYA JN ,112
15630,9,BNGN,BONGAIGAON ,231
15630,10,NBQ,NEW BONGAIGAON ,104
15630,11,KOJ,KOKRAJHAR ,115
15630,12,FKM,FAKIRAGRAM JN ,119
15630,13,NOQ,NEW ALIPURDAUR ,130
15630,14,NCB,NEW COOCH BEHAR ,133
15630,15,DQG,DHUPGURI ,137
15630,16,NMX,NEW MAYNAGURI ,138
15630,17,NJP,NEW JALPAIGURI ,102
15630,18,KNE,KISHANGANJ ,115
15630,19,BOE,BARSOI JN ,127
15630,20,MLDT,MALDA TOWN ,92
15630,21,NFK,NEW FARAKKA JN ,95
15630,22,PKR,PAKUR ,92
15630,23,RPH,RAMPUR HAT ,102
15630,24,SURI,SIURI ,104
15630,25,UDL,ANDAL JN ,109
15630,26,DGR,DURGAPUR ,126
15630,27,ASN,ASANSOL JN ,114
15630,28,JOC,JOYCHANDI PAHAR ,119
15630,29,PRR,PURULIA JN ,121
15630,30,TATA,TATANAGAR JN ,133
15630,31,HIJ,HIJILLI ,129
15630,32,BLS,BALASORE ,129
15630,33,CTC,CUTTACK ,150
15630,34,BBS,BHUBANESWAR ,158
15630,35,KUR,KHURDA ROAD JN ,158
15630,36,BAM,BRAHMAPUR ,181
15630,37,VSKP,VISHAKAPATNAM ,136
15630,38,RJY,RAJAMUNDRY ,171
15630,39,EE,ELURU ,187
15630,40,BZA,VIJAYAWADA JN ,170
15630,41,OGL,ONGOLE ,197
15630,42,NLR,NELLORE ,183
15630,43,MS,CHENNAI EGMORE ,107
15630,44,TBM,TAMBARAM ,97
12520,1,AGTL,AGARTALA ,14
12520,2,ABSA,AMBASA ,27
12520,3,DMR,DHARMANAGAR ,28
12520,4,BPB,BADARPUR JN ,41
12520,5,NHLG,NEW HAFLONG ,36
12520,6,MYD,MANDERDISA ,26
12520,7,HJI,HOJAI ,43
12520,8,CPK,CHAPARMUKH JN ,80
12520,9,GHY,GUWAHATI ,85
12520,10,KYQ,KAMAKHYA ,48
12520,11,RNY,RANGIYA JN ,67
12520,12,BNGN,BONGAIGAON ,138
12520,13,NBQ,NEW BONGAIGAON ,66
12520,14,NCB,NEW COOCH BEHAR ,92
12520,15,NJP,NEW JALPAIGURI ,84
12520,16,KNE,KISHANGANJ ,99
12520,17,KIR,KATIHAR JN ,99
12520,18,NNA,NAUGACHIA ,101
12520,19,KGG,KHAGARIA JN ,110
12520,20,BGS,BEGU SARAI ,117
12520,21,BJU,BARAUNI JN ,142
12520,22,HJP,HAJIPUR JN ,103
12520,23,PPTA,PATLIPUTRA ,92
12520,24,DNR,DANAPUR ,103
12520,25,DDU,PT DEEN DAYAL UPADHYAY JN ,84
12520,26,MZP,MIRZAPUR ,103
12520,27,PCOI,PRAYAGRAJ CHHEOKI ,121
12520,28,STA,SATNA ,176
12520,29,KTE,KATNI ,193
12520,30,JBP,JABALPUR ,205
12520,31,ET,ITARSI JN ,188
12520,32,KNW,KHANDWA ,191
12520,33,BSL,BHUSAVAL JN ,200
12520,34,JL,JALGAON JN ,197
12520,35,MMR,MANMAD JN ,222
12520,36,NK,NASIK ROAD ,231
12520,37,KYN,KALYAN JN ,253
12520,38,TNA,THANE ,207
12520,39,LTT,LOKMANYATILAK T ,222
02501,1,KOAA,KOLKATA ,7
02501,2,BDC,BANDEL JN ,11
02501,3,NDAE,NABADWIP DHAM ,22
02501,4,KWAE,KATWA ,19
02501,5,AZ,AZIMGANJ JN ,14
02501,6,JRLE,JANGIPUR ROAD ,19
02501,7,MLDT,MALDA TOWN ,73
02501,8,KNE,KISHANGANJ ,131
02501,9,NJP,NEW JALPAIGURI ,129
02501,10,NCB,NEW COOCH BEHAR ,167
02501,11,NOQ,NEW ALIPURDAUR ,156
02501,12,KOJ,KOKRAJHAR ,175
02501,13,NBQ,NEW BONGAIGAON ,166
02501,14,GLPT,GOALPARA TOWN ,169
02501,15,GHY,GUWAHATI ,230
02501,16,MYD,MANDERDISA ,262
02501,17,NHLG,NEW HAFLONG ,262
02501,18,BPB,BADARPUR JN ,237
02501,19,NKMG,NEW KARIMGANJ ,247
02501,20,DMR,DHARMANAGAR ,240
02501,21,AGTL,AGARTALA ,227
20503,1,DBRG,DIBRUGARH ,5
20503,2,MRHT,MORANHAT ,14
20503,3,SLGR,SIMALUGURI JN ,13
20503,4,MXN,MARIANI JN ,16
20503,5,DMV,DIMAPUR ,20
20503,6,LMG,LUMDING JN ,17
20503,7,GHY,GUWAHATI ,11
20503,8,BNGN,BONGAIGAON ,13
20503,9,NBQ,NEW BONGAIGAON ,25
20503,10,KOJ,KOKRAJHAR ,24
20503,11,NOQ,NEW ALIPURDAUR ,37
20503,12,NCB,NEW COOCH BEHAR ,38
20503,13,NJP,NEW JALPAIGURI ,30
20503,14,KNE,KISHANGANJ ,42
20503,15,KIR,KATIHAR JN ,34
20503,16,SPJ,SAMASTIPUR JN ,29
20503,17,MFP,MUZAFFARPUR JN ,35
20503,18,HJP,HAJIPUR JN ,33
20503,19,CPR,CHHAPRA ,28
20503,20,BUI,BALLIA ,38
20503,21,BSB,VARANASI JN ,31
20503,22,LKO,LUCKNOW NR ,34
20503,23,BE,BAREILLY ,42
20503,24,MB,MORADABAD ,39
20503,25,NDLS,NEW DELHI ,43
